StreetAddress,MainAddress,X,Y
809 MESQUITE LN,"KELLER, TX  76248-2914",-97.23345,32.915784
8133 NEWMAN DR,"N RICHLND HLS, TX  76180-4729",-97.206567,32.860028
13551 RAWHIDE PKWY,"FARMERS BRANCH, TX  75234-4852",-96.882504,32.928168
6 LEISURE LN,"HOUSTON, TX  77024-5123",-95.525252,29.771607
19607 SUNCOVE LN,"HUMBLE, TX  77346-2305",-95.141059,30.004482
614 FOREST LAKE DR,"SEABROOK, TX  77586-5011",-95.062827,29.574677
502 FORECASTLE CT,"CROSBY, TX  77532-5522",-95.077479,29.915684
664 E GEM AVE,"RAYMONDVILLE, TX  78580-3144",-97.775833,26.476799
2427 CLARK DR,"LA MARQUE, TX  77568-4704",-94.988737,29.353267
12926 CLOUD DR,"ALTA LOMA, TX  77510-9345",-95.099366,29.346494
365 E CHURCH ST,"BEAUMONT, TX  77705-2533",-94.083359,30.051886
40 HOLLYCHASE ST,"CLUTE, TX  77531-2004",-95.415079,29.075761
2713 27TH AVE N,"TEXAS CITY, TX  77590-3958",-94.934567,29.409251
8500 LYNWOOD LN,"PORT ARTHUR, TX  77642-7213",-93.976433,29.957003
528 LYTLE ST,"KERRVILLE, TX  78028-4716",-99.129119,30.042964
4114 POMPANO PL,"CORPUS CHRISTI, TX  78411-1918",-97.376409,27.729962
1906 RIDGEMONT DR,"AUSTIN, TX  78723-2639",-97.69294,30.308144
430 LINDBERG ST,"VIDOR, TX  77662-5552",-94.018524,30.115105
110 POPPY ST,"LAKE JACKSON, TX  77566-3110",-95.418653,29.052061
4912 DEERWOOD CIR,"BAYTOWN, TX  77521-1963",-94.992302,29.776694
5217 CUNNINGHAM DR,"PEARLAND, TX  77581-3813",-95.300657,29.566255
15 CAPEWOOD CT,"THE WOODLANDS, TX  77381-2606",-95.500128,30.163804
2835 E ELM CIR,"KATY, TX  77493-1145",-95.83152,29.815029
3807 PALMER CT,"SUGAR LAND, TX  77479-2473",-95.627212,29.569708
4522 LIVE OAK ST,"BELLAIRE, TX  77401-3706",-95.452248,29.708371
515 N 33RD ST,"NEDERLAND, TX  77627-7103",-94.007446,29.962303
118 N LAKEVIEW ST,"SAN BENITO, TX  78586-5702",-97.620277,26.145958
910 SANDY BEACH DR,"CONROE, TX  77304-1519",-95.578349,30.355069
337 COPANO RIDGE RD,"ROCKPORT, TX  78382-9633",-97.097687,28.075933
2805 W 1425 N,"LAYTON, UT  84041-3453",-112.018715,41.080589
691 E MAIN ST,"MIDWAY, UT  84049-6840",-111.457852,40.513134
2810 FILLMORE AVE,"OGDEN, UT  84403-0421",-111.936417,41.213417
462 E 1800 N,"NORTH OGDEN, UT  84414-3038",-111.965637,41.291039
10081 N SAGE RD E,"CEDAR HILLS, UT  84062-9477",-111.756634,40.415146
194 SUGAR LEO RD,"ST GEORGE, UT  84790-7941",-113.588288,37.058967
121 W 200 N,"SMITHFIELD, UT  84335-2003",-111.836133,41.841171
680 E 250 N,"BOUNTIFUL, UT  84010-3609",-111.866905,40.891998
460 E 500 N APT 7,"PROVO, UT  84606-8014",-111.650627,40.239975
214 COUNTRY CLB,"STANSBURY PARK, UT  84074-9601",-112.2914,40.633629
3306 W 4800 S,"ROY, UT  84067-9428",-112.060028,41.176403
241 N 800 E,"PAYSON, UT  84651-1961",-111.71991,40.046161
18100 N 4400 W,"FIELDING, UT  84311-9702",-112.127027,41.840832
74 E 700 N APT D,"OREM, UT  84057-3903",-111.694008,40.309963
136 ROUNTREE DR,"CEDAR CITY, UT  84720-3533",-113.058039,37.664444
432 E 700 N,"TREMONTON, UT  84337-1034",-112.159244,41.720712
718 E 1050 S,"SPANISH FORK, UT  84660-2938",-111.642544,40.096111
245 W 500 N,"LINDON, UT  84042-1302",-111.720646,40.347
835 E 2800 S,"PRICE, UT  84501-4542",-110.799911,39.560891
310 W PEACH ST,"GRANTSVILLE, UT  84029-9609",-112.474095,40.599007
818 W 100 S,"SALT LAKE CITY, UT  84104-1103",-111.914641,40.767521
4330 W 5570 S,"KEARNS, UT  84118-5526",-111.994386,40.650046
345 E 6310 S,"MURRAY, UT  84107-7558",-111.880299,40.63464
7425 N HIGHWAY 38,"HONEYVILLE, UT  84314-9730",-112.084165,41.644652
3839 S 5100 W,"HOOPER, UT  84315-9614",-112.103386,41.193439
3160 WESTCOVE DR,"W VALLEY CITY, UT  84119-5952",-111.96683,40.671614
105 E 475 N,"NORTH SALT LAKE, UT  84054-2338",-111.909264,40.85059
2573 W 12820 S,"RIVERTON, UT  84065-6763",-111.954693,40.517957
1516 E 5975 S,"SALT LAKE CTY, UT  84121-1853",-111.848134,40.64229
1498 LYNNWOOD AVE,"LOGAN, UT  84341-2813",-111.797183,41.750055
579 W 800 N,"AMERICAN FORK, UT  84003-1187",-111.81343,40.392698
873 W 570 S,"RICHFIELD, UT  84701-2904",-112.099679,38.760337
2544 CIRCLE DR,"SANTA CLARA, UT  84765-5512",-113.643495,37.131622
153 E 475 S,"KAYSVILLE, UT  84037-2587",-111.935417,41.026718
851 E BAKER DR,"MIDVALE, UT  84047-1739",-111.867544,40.624489
465 WOODLAND DR,"PARK CITY, UT  84098-5155",-111.611409,40.745054
175 E 200 S,"VERNAL, UT  84078-3215",-109.525284,40.453202
10157 S 2130 E,"SANDY, UT  84092-4024",-111.829688,40.566671
1911 KENTSDALE LN,"VIENNA, VA  22182-3789",-77.23139,38.910888
974 BANKS LN,"NEWPORT NEWS, VA  23608-2600",-76.555908,37.142063
206 LONGHILL RD,"WILLIAMSBURG, VA  23185-2763",-76.730903,37.296156
602 ALLEGHANY AVE,"STAUNTON, VA  24401-3132",-79.079653,38.155091
5400 ALLIN RD,"PRINCE GEORGE, VA  23875-2336",-77.307095,37.227032
2605 WARM HEARTH DR,"BLACKSBURG, VA  24060-6246",-80.422122,37.20033
1432 REDWOOD CT,"SUFFOLK, VA  23434-6422",-76.623713,36.720989
1652 SWEET BAY LN,"VIRGINIA BEACH, VA  23464-7916",-76.158214,36.789157
10187 BENS WAY,"MANASSAS, VA  20110-6004",-77.487192,38.738841
4603 MARLEY RD,"FAIRFAX, VA  22032-1815",-77.264206,38.823932
202 AZALEA DR,"CHARLOTTESVILLE, VA  22903-4204",-78.512259,38.012843
30 CHRISTOPHER LN,"STERLING, VA  20165-6205",-77.404635,39.051687
11220 SUNFIELD DR,"MIDLOTHIAN, VA  23112-3233",-77.601202,37.425545
3005 BRITTANY WAY,"CHESAPEAKE, VA  23321-4507",-76.400299,36.842332
2819 RIO MILLS RD,"EARLYSVILLE, VA  22936-3031",-78.460639,38.124405
208 NEW CASTLE DR,"COLONIAL HGTS, VA  23834-2413",-77.407724,37.265053
10 CHERRY TREE LN,"FREDERICKSBURG, VA  22405-3010",-77.43477,38.288619
131C COMMINS RD,"AYLETT, VA  23009-9502",-77.114474,37.786392
21364 SAWYER SQ,"ASHBURN, VA  20147-4729",-77.487056,39.025223
5172 BARLEY DR,"STEPHENS CITY, VA  22655-2607",-78.215286,39.088979
5217 LAKELAND DR,"ROANOKE, VA  24018-3305",-80.020918,37.229413
8402 KENAN CT,"ANNANDALE, VA  22003-4447",-77.235123,38.81592
414 LAKE DR,"AMISSVILLE, VA  20106-9619",-78.004738,38.717139
545 N AZALEA RD,"PETERSBURG, VA  23805-1420",-77.387638,37.214812
501 CADMUS DR,"GORDONSVILLE, VA  22942-9100",-78.185361,38.14096
1658 BARNSTEAD DR,"RESTON, VA  20194-1507",-77.353598,38.974503
6773 CIRCLE DR,"RADFORD, VA  24141-8277",-80.66302,37.049439
13143 RIVER LN,"COEBURN, VA  24230-5745",-82.43271,36.923499
10 EVANS CIR,"POQUOSON, VA  23662-1606",-76.37452,37.142526
1416 CUTTERMILL CT,"HERNDON, VA  20170-3621",-77.403225,38.980556
8115 CRESTRIDGE RD,"FAIRFAX STATION, VA  22039-2312",-77.336721,38.736941
8948 KENILWORTH DR,"BURKE, VA  22015-2175",-77.255162,38.799943
2306 NORFOLK ST,"HOPEWELL, VA  23860-4434",-77.302611,37.288456
353 SUNFLOWER DR,"VINTON, VA  24179-1570",-79.864704,37.288203
622 AUBREY DR,"VA BEACH, VA  23462-7102",-76.16847,36.855716
898 MICA RD,"RIDGEWAY, VA  24148-3503",-79.860364,36.592273
3123 TRENHOLM DR,"OAKTON, VA  22124-1329",-77.33485,38.884968
4562 THREE CHOPT RD,"GUM SPRING, VA  23065-2029",-77.992262,37.82038
39 CORDUROY RD,"ESSEX JCT, VT  05452-4734",-73.084884,44.49274
203 POKER HILL RD,"UNDERHILL, VT  05489-9612",-72.929977,44.558601
55 BELLEVUE AVE,"RUTLAND, VT  05701-3501",-72.969329,43.613265
11 LUPINE LN,"S BURLINGTON, VT  05403-7518",-73.172241,44.447147
4105 WAKE ROBIN DR,"SHELBURNE, VT  05482-7576",-73.248236,44.362668
19 VINE ST,"MONTPELIER, VT  05602-2320",-72.570663,44.266792
61 MESSENGER ST,"SAINT ALBANS, VT  05478-1521",-73.079429,44.817783
69 CREEK FARM PLZ,"COLCHESTER, VT  05446-7266",-73.165804,44.551185
41 6TH ST,"BARRE, VT  05641-2414",-72.513198,44.210143
5 AUDET ST,"WINOOSKI, VT  05404-1750",-73.191627,44.497428
1427 W HILL RD,"STOWE, VT  05672-5208",-72.684204,44.488903
333 SOUTH ST,"SOUTH HERO, VT  05486-4817",-73.30397,44.603229
5626 48TH AVE SW,"SEATTLE, WA  98136-1302",-122.393334,47.551325
611 S 68TH AVE,"YAKIMA, WA  98908-1802",-120.600121,46.591927
3400 NW 109TH ST,"VANCOUVER, WA  98685-3544",-122.706172,45.700225
1116 J ST,"CENTRALIA, WA  98531-3238",-122.961476,46.72841
9138 186TH PL SW,"EDMONDS, WA  98026-5748",-122.356184,47.829781
14501 183RD AVE SE,"RENTON, WA  98059-8003",-122.097862,47.471615
1501 FEDERAL WAY,"SUNNYSIDE, WA  98944-1629",-120.000427,46.325195
100 E JACKSON AVE,"ELLENSBURG, WA  98926-3692",-120.546412,46.985697
27205 51ST PL S,"KENT, WA  98032-6230",-122.269122,47.357783
4812 EMERALD ST,"PORT TOWNSEND, WA  98368-1047",-122.804882,48.135015
3129 NICHOLS BLVD,"LONGVIEW, WA  98632-3564",-122.953147,46.143858
12413 88TH PL NE,"KIRKLAND, WA  98034-2609",-122.22417,47.711916
1924 N STEVENS ST,"SPOKANE, WA  99205-4752",-117.418777,47.675526
828 13TH ST SE,"PUYALLUP, WA  98372-3935",-122.278777,47.18467
1235 N GARDEN WAY,"LYNDEN, WA  98264-1051",-122.435432,48.953694
1002 11TH ST APT 5,"BELLINGHAM, WA  98225-6643",-122.503646,48.723178
1114 SCHOOL AVE,"WALLA WALLA, WA  99362-3749",-118.299359,46.058221
7530 SE NELSON RD,"OLALLA, WA  98359-8536",-122.55256,47.415762
110 E LINDEN ST,"TACOMA, WA  98404-1138",-122.430724,47.195427
9534 HORIZON LN SE,"PORT ORCHARD, WA  98367-8184",-122.620147,47.461802
2506 JACKSON AVE,"EVERETT, WA  98203-5417",-122.1982,47.932754
1310 RANDOLPH CT,"STEILACOOM, WA  98388-3868",-122.592375,47.163661
6038 MALLOY AVE,"FERNDALE, WA  98248-9354",-122.595315,48.86063
164 SUNSET PL,"SEQUIM, WA  98382-8513",-123.099598,48.107119
21206 48TH AVE W APT A,"MOUNTLAKE TER, WA  98043-6402",-122.298988,47.805864
2720 NW NAHCOTTA ST,"CAMAS, WA  98607-7504",-122.448439,45.599611
3607 E OREGON RD,"ELK, WA  99009-9774",-117.361238,48.034132
1002 FIR ST NE,"OLYMPIA, WA  98506-4620",-122.87714,47.052751
10834 53RD PL W,"MUKILTEO, WA  98275-4439",-122.306747,47.899025
3307 227TH ST SW,"BRIER, WA  98036-8032",-122.2777,47.793066
4626 E STOUGHTON RD,"VALLEYFORD, WA  99036-9751",-117.343975,47.522142
23105 E MORRIS RD,"NEWMAN LAKE, WA  99025-8414",-117.09541,47.739373
2503 113TH DR NE,"LAKE STEVENS, WA  98258-8427",-122.07801,48.019983
3105 W JENNINGS RD,"CHENEY, WA  99004-9316",-117.463413,47.43201
3204 W 3RD PL APT 2,"KENNEWICK, WA  99336-4570",-119.166532,46.207825
6641 E MERCER WAY,"MERCER ISLAND, WA  98040-5132",-122.215517,47.542738
15110 E SHELLY CT,"VERADALE, WA  99037-9184",-117.201575,47.613883
4050 NE AZURE LN,"POULSBO, WA  98370-8916",-122.595164,47.747633
1236 SW 301ST ST,"FEDERAL WAY, WA  98023-3413",-122.352095,47.332355
1201 MAPLE ST APT 8,"WENATCHEE, WA  98801-7501",-120.330143,47.442162
24562 SE 39TH PL,"SAMMAMISH, WA  98029-7599",-122.014346,47.57491
1550 OLD COWICHE RD,"TIETON, WA  98947-9758",-120.72167,46.676779
1015 MARGARET ST,"PROSSER, WA  99350-1036",-119.780464,46.197988
11015 NE 197TH ST,"BOTHELL, WA  98011-1757",-122.193804,47.771407
1316 WILLOW ST,"SUMNER, WA  98390-1288",-122.237745,47.195391
501 DIVISION ST,"MAUSTON, WI  53948-1802",-90.07736,43.792572
1009 CARNEY BLVD,"MARINETTE, WI  54143-2509",-87.617681,45.09145
605 KARLYN ST,"COMBINED LOCKS, WI  54113-1211",-88.307391,44.261761
8801 GREENMEADOW LN,"GREENDALE, WI  53129-1550",-88.023722,42.941086
134 CLIFF ST,"SUN PRAIRIE, WI  53590-2213",-89.211573,43.18626
737 YORKSHIRE RD,"NEENAH, WI  54956-4929",-88.448048,44.162615
426 PROSPECT AVE,"WAUKESHA, WI  53188-3621",-88.236284,43.020499
5916 32ND AVE,"KENOSHA, WI  53144-4107",-87.848451,42.581425
1923 ILLINOIS AVE,"NEW HOLSTEIN, WI  53061-1301",-88.091304,43.948417
309 RIDGEWAY DR,"DOUSMAN, WI  53118-9346",-88.479342,43.016487
1293 HEATHER CIR,"OCONOMOWOC, WI  53066-2282",-88.489044,43.127214
725 E BEACON AVE,"NEW LONDON, WI  54961-1560",-88.727883,44.388613
330 N 71ST ST APT A,"WAUWATOSA, WI  53213-3746",-88.000564,43.034636
1521 QUINCY AVE,"RACINE, WI  53405-5033",-87.813264,42.713177
1111 GRAHAM AVE,"EAU CLAIRE, WI  54701-3951",-91.493922,44.804228
E7964 COUNTRY LN,"WEYAUWEGA, WI  54983-8803",-88.825615,44.389229
913 LANDFRIED AVE,"MOSINEE, WI  54455-1522",-89.713364,44.787521
914 5TH AVE S,"PARK FALLS, WI  54552-1911",-90.454045,45.926746
4310 WHITE PINE CIR,"WISC RAPIDS, WI  54494-7558",-89.779837,44.356619
3106 N MEADE ST,"APPLETON, WI  54911-1452",-88.39528,44.291373
926 EISENHOWER AVE,"JANESVILLE, WI  53545-1744",-89.018482,42.695883
108 W SOMO AVE,"TOMAHAWK, WI  54487-1253",-89.731095,45.472291
339 KIRKWOOD DR,"OSHKOSH, WI  54904-6566",-88.604869,44.014423
2663 WOODALE AVE,"GREEN BAY, WI  54313-7078",-88.088278,44.572531
1111 BROOKFIELD LN,"WAUSAU, WI  54401-7677",-89.64875,44.899361
630 WOODSIDE AVE,"RIPON, WI  54971-1641",-88.841436,43.839542
106 HEWETT ST,"NEILLSVILLE, WI  54456-1918",-90.596771,44.555406
500 E CIRCLE RD,"MEQUON, WI  53092-5924",-87.901985,43.209858
S1278 ORIOLE CT,"LA VALLE, WI  53941-9479",-90.098807,43.598069
6403 OLD COSTA LN,"SCHOFIELD, WI  54476-4357",-89.546539,44.900146
245 PENHURST WAY,"NEKOOSA, WI  54457-8945",-89.764155,44.218906
7561 COUNTY ROAD M,"WINNECONNE, WI  54986-9759",-88.704537,44.154934
28709 114TH ST,"TREVOR, WI  53179-9514",-88.156781,42.512467
1683 PLANK RD,"MENASHA, WI  54952-2952",-88.409395,44.211699
1980 E HICKORY DR,"OAK CREEK, WI  53154-1616",-87.885619,42.918052
433 OLIVE ST,"CHIPPEWA FALLS, WI  54729-1134",-91.407555,44.941246
1710 CHIPPEWA DR,"KANSASVILLE, WI  53139-9751",-88.140312,42.705651
690 W MADISON ST,"PLATTEVILLE, WI  53818-1631",-90.485375,42.740692
301 MEADOW ST,"STEVENS POINT, WI  54481-1742",-89.582794,44.532303
W4957 HILLCREST RD,"PHILLIPS, WI  54555-8158",-90.293053,45.649547
S73W14520 WOODS RD,"MUSKEGO, WI  53150-3616",-88.095757,42.911706
7158 S CLEVELAND RD,"LAKE NEBAGAMON, WI  54849-9132",-91.705605,46.50436
3731 N 14TH ST,"MILWAUKEE, WI  53206-2952",-87.928841,43.0854
2206 LOST LAKE DR S,"SAINT GERMAIN, WI  54558-9082",-89.487047,45.956091
4814 ELM ISLAND CIR,"WATERFORD, WI  53185-3304",-88.217114,42.780149
2033 S 55TH ST,"WEST ALLIS, WI  53219-1582",-87.981831,43.007546
5050 S MAGELLAN DR,"NEW BERLIN, WI  53151-7635",-88.078069,42.952902
7476 TOWN LINE RD,"WEST BEND, WI  53090-9316",-88.281118,43.462168
143 N MICHIGAN ST,"PR DU CHIEN, WI  53821-1516",-91.14417,43.053355
W10944 BENNOR RD,"BRUCE, WI  54819-9772",-91.239257,45.538901
W3523 COUNTY ROAD B,"JOHNSON CREEK, WI  53038-9785",-88.70837,43.07338
1616 BANKS AVE,"SUPERIOR, WI  54880-2512",-92.105072,46.718727
2361 SOUTH SHORE DR,"DELAVAN, WI  53115-3610",-88.59373,42.606427
9697 SCHOOL RD,"BRUSSELS, WI  54204-9503",-87.620203,44.733965
763 MEQUON AVE,"FOND DU LAC, WI  54935-6260",-88.42996,43.757653
816 N STATE ST,"MERRILL, WI  54452-1356",-89.709465,45.188375
608 SWIFT ST,"EDGERTON, WI  53534-1552",-89.065301,42.839859
322 VINE ST,"SPOONER, WI  54801-1458",-91.89244,45.82491
N1737 W BEACH DR,"LAKE GENEVA, WI  53147-4342",-88.460462,42.554506
727 50TH AVE,"CLEAR LAKE, WI  54005-3807",-92.312926,45.283085
703 8TH AVE W,"WASHBURN, WI  54891-9599",-90.905869,46.676208
12734 W COLFAX PL,"BUTLER, WI  53007-1208",-88.070563,43.109277
916 170TH AVE,"NEW RICHMOND, WI  54017-6316",-92.616196,45.108162
231 LIBAL ST,"DE PERE, WI  54115-3458",-88.037584,44.446294
W6626 LAKE DR,"SHAWANO, WI  54166-1314",-88.574759,44.797164
1002 WOOD ST # 1004,"LA CROSSE, WI  54603-2710",-91.237799,43.837952
1008 MARGARETHA ST,"TWO RIVERS, WI  54241-3726",-87.581431,44.142933
1301 S LAKE DR,"SHELL LAKE, WI  54871-7848",-91.913439,45.717932
828 ISLAND CT,"BARABOO, WI  53913-1948",-89.757441,43.47436
625 10TH CT,"ONALASKA, WI  54650-2302",-91.223925,43.890909
221 PLEASANT AVE,"BALSAM LAKE, WI  54810-9020",-92.460507,45.465528
427 HIGH ST,"PEWAUKEE, WI  53072-2407",-88.266524,43.088485
139 GLENMONT RD,"RIVER FALLS, WI  54022-8022",-92.770042,44.895656
23916 STATE ROAD 35,"SIREN, WI  54872-8214",-92.380673,45.781654
13380 GREMOOR DR,"ELM GROVE, WI  53122-1325",-88.079825,43.054011
402 LEE AVE,"BRILLION, WI  54110-1011",-88.068242,44.180209
2431 HICKORY DR,"PLOVER, WI  54467-2412",-89.537979,44.480553
64 RIVERDALE EST,"WINFIELD, WV  25213-9702",-81.882349,38.538106
317 N WELLS ST,"SISTERSVILLE, WV  26175-1437",-80.992607,39.565546
504 LINCOLN DR,"MARTINSBURG, WV  25401-2430",-77.975063,39.467552
1819 BEECHWOOD DR,"S CHARLESTON, WV  25303-2204",-81.673045,38.360363
3909 HANLIN WAY,"WEIRTON, WV  26062-4307",-80.603817,40.396345
162 BEECHWOOD EST,"SCOTT DEPOT, WV  25560-9723",-81.923527,38.443615
5317 STONEYBROOK RD,"CROSS LANES, WV  25313-1728",-81.775643,38.427622
1384 CENTENNIAL DR,"KENOVA, WV  25530-1876",-82.584669,38.390766
43 JANETTE DR,"POCA, WV  25159-9729",-81.808903,38.471789
206 GILBOB ST,"FAIRMONT, WV  26554-2021",-80.181082,39.45542
1807 26TH ST,"PARKERSBURG, WV  26101-2813",-81.532707,39.278809
652 BELLAIRE DR,"MORGANTOWN, WV  26505-2421",-79.967481,39.660164
41 JOAN ST,"WHEELING, WV  26003-6619",-80.705282,40.076265
1020 PARSONS DR,"MULLENS, WV  25882-1243",-81.390269,37.586996
2133 FULTON ST,"BLUEFIELD, WV  24701-4613",-81.218787,37.252767
4817 EOFF ST,"BENWOOD, WV  26031-1029",-80.728581,40.032376
906 JOHNSON AVE,"BELINGTON, WV  26250-9263",-79.950573,39.028238
410 KELLY AVE,"OAK HILL, WV  25901-2919",-81.152304,37.976052
1131 W 11TH ST,"NITRO, WV  25143-1201",-81.847506,38.416606
96 W 34TH ST,"BELLE, WV  25015-1023",-81.570044,38.268933
839 13TH AVE,"MARLINTON, WV  24954-1403",-80.085527,38.218504
33 S SUNSET BLVD,"WILLIAMSON, WV  25661-3034",-82.289163,37.677691
618 FITZHUGH ST,"RAVENSWOOD, WV  26164-1316",-81.758578,38.959702
200 CLYDE ST,"BECKLEY, WV  25801-4055",-81.182207,37.778275
202 S SIGLER ST,"KINGWOOD, WV  26537-1512",-79.683938,39.470035
310 82ND ST,"MARMET, WV  25315-1604",-81.57169,38.253841
300 MAR LOU LN,"WELLSBURG, WV  26070-2246",-80.525919,40.262978
1113 NEVILLE ST,"FOLLANSBEE, WV  26037-1459",-80.591479,40.331705
518 WATSON ST,"BRIDGEPORT, WV  26330-1616",-80.260708,39.286517
122 LONG RIDGE RD,"ELKVIEW, WV  25071-9003",-81.464432,38.550259
70 AVENUE B,"RICHWOOD, WV  26261-1207",-80.543857,38.220525
104 S 1ST AVE,"PADEN CITY, WV  26159-1418",-80.936539,39.605248
243 FORREST RD,"HURRICANE, WV  25526-9341",-81.985625,38.450781
120 4TH CIR,"CHARLES TOWN, WV  25414-1104",-77.849659,39.287047
23 LATHAM ST,"BUCKHANNON, WV  26201-2653",-80.224201,38.99103
205 FREAM ST,"PENNSBORO, WV  26415-1224",-80.964436,39.286157
930 S SEWELL ST,"RAINELLE, WV  25962-1430",-80.789508,37.958411
204 HILLCREST DR,"RIPLEY, WV  25271-1324",-81.705051,38.820205
150 CARROLL AVE,"CHEYENNE, WY  82009-4729",-104.826408,41.165291
104 STETSON DR,"GILLETTE, WY  82716-4652",-105.475437,44.286019
1084 COLINA DR,"LARAMIE, WY  82072-5015",-105.555642,41.32279
1029 MESA DR,"DOUGLAS, WY  82633-3013",-105.357381,42.746506
3370 FAYE ST,"GREYBULL, WY  82426-9758",-107.970876,44.505727
410 JUNIPER ST,"GREEN RIVER, WY  82935-4921",-109.478241,41.520267
675 SWEETWATER ST,"LANDER, WY  82520-3044",-108.739703,42.832378
805 CHARLES AVE,"WORLAND, WY  82401-4017",-107.956974,44.008209
117 COTTONWOOD CIR,"JEFFREY CITY, WY  82310-1302",-107.841709,42.494393
2830 BIG HORN AVE,"CODY, WY  82414-9249",-109.034604,44.53293
1665 BIRCH ST,"CASPER, WY  82604-3237",-106.346559,42.833562
417 BEECH AVE,"KEMMERER, WY  83101-3325",-110.539132,41.789261
502 S 9TH ST,"THERMOPOLIS, WY  82443-3047",-108.217742,43.641341
1331 EDGAR ST,"ROCK SPRINGS, WY  82901-6522",-109.207512,41.589016
307 E WALNUT ST,"RAWLINS, WY  82301-5826",-107.234498,41.794333
560 ROAD 1,"DEAVER, WY  82421-9740",-108.598123,44.920268
903 9TH ST,"WHEATLAND, WY  82201-2608",-104.953699,42.056616
1161 ROAD 12,"LOVELL, WY  82431-9731",-108.37183,44.833279
